measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_10080,10,0.85,0.5546875,0.98,0.4253125,0.4253125
Interception_Rate,sim2real,Sim_10080,11,0.8636363636363636,0.5803125,0.98,0.3996875,0.3996875
Interception_Rate,sim2real,Sim_10080,12,0.875,0.6040625,0.98,0.37593750000000004,0.37593750000000004
Interception_Rate,sim2real,Sim_10080,13,0.8717948717692308,0.6178124999999999,0.98,0.3621875000000001,0.3621875000000001
Interception_Rate,sim2real,Sim_10080,14,0.8809523809285714,0.6384375,0.98,0.3415625,0.3415625
Interception_Rate,sim2real,Sim_10080,15,0.8666666666666667,0.6403125000000001,0.9753125,0.33499999999999996,0.33499999999999996
Interception_Rate,sim2real,Sim_10080,16,0.84375,0.6309375,0.9584375,0.3275,0.3275
Interception_Rate,sim2real,Sim_10080,17,0.843137254882353,0.6409375,0.9540624999999999,0.3131249999999999,0.3131249999999999
Interception_Rate,sim2real,Sim_10080,18,0.8518518518333333,0.6571875,0.9559375,0.29874999999999996,0.29874999999999996
Interception_Rate,sim2real,Sim_10080,19,0.8596491227894736,0.6721875000000002,0.9578125,0.2856249999999998,0.2856249999999998
Interception_Rate,sim2real,Sim_10080,20,0.8416666666499999,0.6621875000000002,0.9471875000000001,0.2849999999999999,0.2849999999999999
Interception_Rate,sim2real,Sim_10080,21,0.8492063491904761,0.6759375000000001,0.9490624999999999,0.27312499999999984,0.27312499999999984
Interception_Rate,sim2real,Sim_10080,22,0.8560606060454545,0.6890624999999999,0.9503124999999999,0.26125,0.26125
Interception_Rate,sim2real,Sim_10080,23,0.8478260869565217,0.6878124999999999,0.9440624999999999,0.25625,0.25625
Interception_Rate,sim2real,Sim_10080,24,0.8541666666666666,0.6996875,0.9459375,0.24624999999999997,0.24624999999999997
Interception_Rate,sim2real,Sim_10080,25,0.8533333333199999,0.7046874999999999,0.9434374999999999,0.23875000000000002,0.23875000000000002
Interception_Rate,sim2real,Sim_10080,26,0.8525641025384615,0.7096875,0.9409375,0.23124999999999996,0.23124999999999996
Interception_Rate,sim2real,Sim_10080,27,0.8518518518148147,0.7146874999999999,0.9384375,0.22375000000000012,0.22375000000000012
Interception_Rate,sim2real,Sim_10080,28,0.8452380952142856,0.7128124999999998,0.9334374999999999,0.22062500000000007,0.22062500000000007
Interception_Rate,sim2real,Sim_10080,29,0.8505747126206896,0.7215624999999999,0.9353125,0.2137500000000001,0.2137500000000001
Interception_Rate,sim2real,Sim_10080,30,0.8444444444333333,0.7196875,0.9309375,0.21124999999999994,0.21124999999999994
Interception_Rate,sim2real,Sim_10080,31,0.8440860214838709,0.7234375,0.9290624999999999,0.20562499999999995,0.20562499999999995
Interception_Rate,sim2real,Sim_10080,32,0.8489583333124999,0.7315624999999999,0.9303124999999999,0.19874999999999998,0.19874999999999998
Interception_Rate,sim2real,Sim_10080,33,0.8535353535151514,0.7384375000000001,0.9321875,0.19374999999999987,0.19374999999999987
Interception_Rate,sim2real,Sim_10080,34,0.8529411764411764,0.7415624999999999,0.9303124999999999,0.18874999999999997,0.18874999999999997
