measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
err_norm,e_value_wsr,none,18,0.15527074074074074,0.06,0.32,0.26,0.312
err_norm,e_value_wsr,none,19,0.15825399122807016,0.06,0.32,0.26,0.312
err_norm,e_value_wsr,none,20,0.164050375,0.08,0.32,0.24,0.288
err_norm,e_value_wsr,none,21,0.16023126984126984,0.08,0.3,0.21999999999999997,0.26399999999999996
err_norm,e_value_wsr,none,22,0.15702530303030302,0.08,0.3,0.21999999999999997,0.26399999999999996
err_norm,e_value_wsr,none,23,0.1545952536231884,0.08,0.28,0.2,0.24
err_norm,e_value_wsr,none,24,0.15331173611111112,0.08,0.28,0.2,0.24
err_norm,e_value_wsr,none,25,0.15079309999999999,0.08,0.28,0.2,0.24
err_norm,e_value_wsr,none,26,0.15069567307692308,0.08,0.28,0.2,0.24
err_norm,e_value_wsr,none,27,0.15049617283950617,0.08,0.26,0.18,0.216
err_norm,e_value_wsr,none,28,0.1760947023809524,0.1,0.32,0.22,0.264
err_norm,e_value_wsr,none,29,0.1726403448275862,0.1,0.3,0.19999999999999998,0.23999999999999996
err_norm,e_value_wsr,none,30,0.178314,0.1,0.3,0.19999999999999998,0.23999999999999996
err_norm,e_value_wsr,none,31,0.17473701612903228,0.1,0.3,0.19999999999999998,0.23999999999999996
err_norm,e_value_wsr,none,32,0.17835755208333334,0.1,0.3,0.19999999999999998,0.23999999999999996
err_norm,e_value_wsr,none,33,0.1772906565656566,0.1,0.3,0.19999999999999998,0.23999999999999996
err_norm,e_value_wsr,none,34,0.17427276960784316,0.1,0.28,0.18000000000000002,0.21600000000000003
err_norm,e_value_wsr,none,35,0.17513104761904763,0.1,0.28,0.18000000000000002,0.21600000000000003
err_norm,e_value_wsr,none,36,0.17552173611111113,0.1,0.28,0.18000000000000002,0.21600000000000003
err_norm,e_value_wsr,none,37,0.1733334684684685,0.1,0.28,0.18000000000000002,0.21600000000000003
err_norm,e_value_wsr,none,38,0.16936567982456144,0.1,0.28,0.18000000000000002,0.21600000000000003
err_norm,e_value_constant_0.25,none,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,5,0.14041333333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,6,0.1650184722222222,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,7,0.1566635714285714,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,8,0.1483158333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,9,0.1380385185185185,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,10,0.1331605833333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,11,0.13584424242424242,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,12,0.13375583333333332,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,13,0.1317545512820513,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,14,0.1389460119047619,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,15,0.14320855555555553,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,16,0.14589630208333332,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,17,0.14657284313725488,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,18,0.15527074074074074,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,19,0.15825399122807016,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,20,0.164050375,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.25,none,21,0.16023126984126984,0.02,0.94,0.9199999999999999,1.1039999999999999
err_norm,e_value_constant_0.25,none,22,0.15702530303030302,0.02,0.9,0.88,1.056
err_norm,e_value_constant_0.25,none,23,0.1545952536231884,0.02,0.86,0.84,1.008
err_norm,e_value_constant_0.25,none,24,0.15331173611111112,0.02,0.82,0.7999999999999999,0.9599999999999999
err_norm,e_value_constant_0.25,none,25,0.15079309999999999,0.02,0.8,0.78,0.9359999999999999
err_norm,e_value_constant_0.25,none,26,0.15069567307692308,0.02,0.78,0.76,0.9119999999999999
err_norm,e_value_constant_0.25,none,27,0.15049617283950617,0.02,0.74,0.72,0.864
err_norm,e_value_constant_0.25,none,28,0.1760947023809524,0.02,0.76,0.74,0.888
err_norm,e_value_constant_0.25,none,29,0.1726403448275862,0.02,0.72,0.7,0.84
err_norm,e_value_constant_0.25,none,30,0.178314,0.02,0.72,0.7,0.84
err_norm,e_value_constant_0.25,none,31,0.17473701612903228,0.02,0.7,0.6799999999999999,0.816
err_norm,e_value_constant_0.25,none,32,0.17835755208333334,0.02,0.68,0.66,0.792
err_norm,e_value_constant_0.25,none,33,0.1772906565656566,0.02,0.66,0.64,0.768
err_norm,e_value_constant_0.25,none,34,0.17427276960784316,0.02,0.64,0.62,0.744
err_norm,e_value_constant_0.25,none,35,0.17513104761904763,0.02,0.64,0.62,0.744
err_norm,e_value_constant_0.25,none,36,0.17552173611111113,0.02,0.62,0.6,0.72
err_norm,e_value_constant_0.25,none,37,0.1733334684684685,0.02,0.6,0.58,0.696
err_norm,e_value_constant_0.25,none,38,0.16936567982456144,0.02,0.58,0.5599999999999999,0.6719999999999999
err_norm,e_value_constant_0.5,none,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,5,0.14041333333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,6,0.1650184722222222,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,7,0.1566635714285714,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,8,0.1483158333333333,0.02,0.98,0.96,1.152
err_norm,e_value_constant_0.5,none,9,0.1380385185185185,0.02,0.98,0.96,1.152
