t,err_weighted
27.920099,0.327654
27.939851,0.248975
27.959723,0.200065
27.979855,0.157909
27.999974,0.157201
28.019734,0.186460
28.039700,0.294821
28.059555,0.435365
28.079575,0.409316
28.099621,0.428656
28.119597,0.367297
28.139574,0.272124
28.159604,0.204050
28.179897,0.176015
28.199946,0.137816
28.220001,0.102082
28.239857,0.136047
28.259752,0.152191
28.279633,0.170879
28.300135,0.202043
28.319680,0.227918
28.339657,0.265516
28.359678,0.237030
28.379580,0.278540
28.399614,0.226120
28.419551,0.208932
28.439604,0.180529
28.460003,0.114965
28.480019,0.071099
28.499955,0.060207
28.519842,0.068693
28.539808,0.071474
28.559740,0.073762
28.579997,0.078032
28.599728,0.085830
28.620005,0.092902
28.639976,0.127411
28.659870,0.211472
28.679986,0.118055
28.699996,0.071858
28.719782,0.127364
28.739994,0.203216
28.759816,0.259655
28.780012,0.171609
28.799821,0.123775
28.820033,0.125408
28.839998,0.128822
28.859975,0.116194
28.879844,0.075018
28.900046,0.045215
28.919831,0.069880
28.939733,0.108211
28.959840,0.086872
28.980024,0.200913
28.999915,0.209477
29.019873,0.163821
29.039700,0.159839
29.059883,0.118746
29.079879,0.069791
29.099812,0.042525
29.119899,0.056521
29.139873,0.061344
29.159811,0.065538
29.179712,0.065022
29.199696,0.063807
29.219694,0.061590
29.239665,0.089888
29.259914,0.191179
29.279779,0.069705
29.300123,0.119864
29.319894,0.106175
29.339980,0.085831
29.360072,0.092690
29.379880,0.235204
29.399834,0.294216
29.419952,0.205689
29.439733,0.140772
29.459690,0.133363
29.479713,0.133531
29.499693,0.105059
29.520011,0.046335
29.539605,0.077014
29.559947,0.134746
29.579986,0.090008
29.599984,0.145483
29.619865,0.166288
29.639794,0.144911
29.659663,0.155125
29.679724,0.139957
29.699704,0.087455
29.719619,0.038742
29.739913,0.061079
29.760188,0.077160
29.780158,0.082337
29.799688,0.087047
29.819836,0.092091
29.839925,0.102133
29.859742,0.115688
29.879721,0.252053
29.899803,0.147465
29.919994,0.057637
29.940037,0.075445
29.960213,0.072173
29.980204,0.064329
29.999814,0.059838
30.019571,0.109827
30.039853,0.208923
30.059754,0.187019
30.080085,0.197608
30.099861,0.244697
30.119859,0.253763
30.139644,0.234682
30.160060,0.321312
30.179735,0.232356
30.199688,0.174399
30.219828,0.288937
30.239863,0.194368
30.259804,0.185266
30.279810,0.189793
30.299720,0.160381
30.319778,0.107822
30.339948,0.052145
30.360057,0.044030
30.380017,0.048201
30.400155,0.046699
30.420038,0.037142
30.439854,0.030025
30.460043,0.041027
30.479972,0.043606
30.500035,0.213185
30.520082,0.274841
30.540057,0.351121
30.560019,0.439377
30.579969,0.371579
30.600022,0.299939
30.619763,0.246205
30.640001,0.192401
30.659956,0.153311
30.679936,0.157744
30.699879,0.164033
30.720074,0.157164
30.739979,0.138637
30.760049,0.110566
30.780028,0.124350
30.799839,0.215832
30.819968,0.230861
30.839991,0.302573
30.860016,0.242359
30.879961,0.204344
30.899684,0.208115
30.920027,0.189697
30.939953,0.137865
30.959927,0.083242
30.980017,0.062837
31.000075,0.058816
31.019722,0.054350
31.039935,0.051658
31.059763,0.047133
31.079905,0.054023
31.099807,0.083463
31.119952,0.236263
31.139790,0.212047
31.159982,0.375449
31.179944,0.368639
31.200102,0.234213
31.220033,0.203818
31.239681,0.212514
31.259558,0.207470
31.279655,0.180851
31.299719,0.162473
31.319733,0.174894
31.339701,0.186106
31.360341,0.183947
31.380111,0.162228
31.399902,0.157288
31.420041,0.339248
31.439801,0.442622
31.459924,0.479926
31.480198,0.373927
31.499948,0.322864
31.520008,0.289002
31.540000,0.241961
31.559681,0.173287
31.579931,0.205926
31.600055,0.255052
31.620063,0.280994
31.640054,0.287395
31.660197,0.296597
31.679526,0.297766
31.699656,0.280867
31.719629,0.273147
31.739848,0.316471
31.759832,0.471845
31.779865,0.366198
31.799937,0.375245
31.819960,0.468421
31.839883,0.466413
31.859816,0.382568
31.880006,0.295772
31.900351,0.224020
31.919949,0.155753
31.940044,0.102809
31.959583,0.144611
31.979782,0.189271
32.000172,0.223455
32.019940,0.240362
32.040001,0.245488
32.060027,0.343673
32.080051,0.337378
32.099585,0.297476
32.119827,0.307348
32.140010,0.162694
32.159997,0.137592
32.180055,0.131227
32.200028,0.116831
32.219978,0.079653
32.240023,0.063690
32.259898,0.065127
32.279981,0.056514
32.300094,0.065839
32.319976,0.054536
32.340052,0.082440
32.359743,0.114264
32.379962,0.193182
32.399876,0.228089
32.419989,0.207975
32.439969,0.198332
32.460061,0.197578
32.479938,0.170776
32.499986,0.143492
32.520058,0.126874
32.540058,0.129707
32.560160,0.134313
32.579980,0.138768
32.600101,0.143660
32.619898,0.284607
32.640236,0.128753
32.660103,0.130892
32.680089,0.113945
32.700045,0.216486
32.720052,0.240171
32.739984,0.181848
32.759823,0.146278
32.779906,0.124578
32.799745,0.104657
32.819913,0.063611
32.840042,0.055919
32.859998,0.093327
32.879905,0.119509
32.900054,0.116895
32.919698,0.107253
32.940053,0.177692
32.959938,0.304942
32.979786,0.270106
33.000574,0.208130
33.019790,0.179584
33.039641,0.139213
33.059916,0.107942
33.079961,0.083958
33.099952,0.072764
33.119850,0.081247
33.139746,0.094898
33.159631,0.103211
33.179682,0.163291
33.199576,0.320492
33.220014,0.179400
33.240149,0.111771
33.259655,0.184960
33.279656,0.246724
33.299796,0.179308
33.319726,0.143395
33.339617,0.127771
33.360100,0.112492
33.380035,0.082650
33.399679,0.043120
33.419686,0.020422
33.439910,0.034093
33.460057,0.054889
33.480001,0.045832
33.500005,0.066323
33.520027,0.168761
33.540090,0.244042
33.560016,0.203334
33.580059,0.185376
33.600015,0.149505
33.620123,0.145355
33.640046,0.102798
33.660368,0.067453
33.679864,0.045183
33.699902,0.031287
33.719959,0.032971
33.739991,0.032753
33.759968,0.147052
33.779879,0.129107
33.800009,0.038667
33.820166,0.043716
33.839979,0.037821
33.860132,0.055622
33.880093,0.073377
33.900054,0.079854
33.919744,0.075984
33.940017,0.069041
33.959981,0.061203
33.980112,0.053781
34.000547,0.046951
34.020087,0.040569
34.039985,0.034547
34.060041,0.028882
34.080020,0.023427
34.099979,0.018100
34.120132,0.016407
34.139969,0.014622
34.159958,0.013144
34.180085,0.012520
34.200120,0.012405
34.220094,0.015596
34.239673,0.019219
34.260004,0.022617
34.279808,0.024996
34.300015,0.026502
34.320010,0.028104
34.340053,0.029731
34.360391,0.031267
34.380111,0.032796
34.400059,0.034841
34.420063,0.045782
34.440027,0.075394
34.460420,0.121771
34.479995,0.122064
34.500019,0.128105
34.520017,0.130763
34.540018,0.121223
34.560031,0.114766
34.580023,0.108304
34.600172,0.115238
34.620030,0.146878
34.640108,0.229203
34.659977,0.185727
34.679663,0.146546
34.700200,0.120127
34.720292,0.095098
34.740055,0.156704
34.760161,0.187541
34.780023,0.115062
34.799997,0.145934
34.820019,0.164538
34.839990,0.144637
34.859998,0.108318
34.879970,0.076681
34.900019,0.060022
34.920058,0.064758
34.940010,0.077477
34.960037,0.085027
34.980230,0.091593
35.000231,0.099881
35.020059,0.072310
35.040035,0.071532
35.059712,0.090884
35.080197,0.072085
35.100009,0.143101
35.120143,0.269626
35.140024,0.273775
35.159960,0.187694
35.180010,0.175699
35.199989,0.192544
35.220014,0.197344
35.240116,0.179944
35.259805,0.162138
35.279952,0.166102
35.300012,0.170353
35.319969,0.159108
35.340002,0.137275
35.360059,0.129361
35.380018,0.162270
35.399860,0.305145
35.420015,0.339301
35.440015,0.247680
35.459724,0.229234
35.479855,0.207210
35.500053,0.139474
35.520002,0.088313
35.539900,0.074747
35.559940,0.062006
35.580010,0.041258
35.600027,0.066251
35.620000,0.082946
35.640047,0.102312
35.659953,0.152488
35.680200,0.323083
35.700388,0.380723
35.720045,0.557009
35.740146,0.493975
35.760151,0.361938
35.780202,0.296210
35.800036,0.257428
35.820060,0.192770
35.840062,0.132371
35.860042,0.145622
35.879941,0.154217
35.900089,0.157582
35.920467,0.164628
35.940047,0.167141
35.959955,0.169024
35.980134,0.168841
36.000211,0.166450
36.019979,0.167648
36.040059,0.165878
36.059912,0.116614
36.080015,0.190560
36.100024,0.299069
36.119668,0.263094
36.139989,0.245799
36.160019,0.214503
36.180038,0.158466
36.199902,0.120643
36.220007,0.104575
36.239705,0.093521
36.259812,0.086110
36.280067,0.078506
36.300011,0.076074
36.319871,0.087657
36.340368,0.092604
36.359899,0.094699
36.380082,0.197188
36.399983,0.152950
36.420103,0.091411
36.439982,0.106820
36.459902,0.167667
36.479994,0.252390
36.500016,0.211396
36.520146,0.137842
36.540037,0.126375
36.559995,0.126312
36.580098,0.119252
36.599927,0.081223
36.620089,0.040479
36.639992,0.080573
36.660051,0.160345
36.679989,0.084171
36.700023,0.195756
36.720046,0.222954
36.740044,0.170231
36.760166,0.171831
36.779919,0.137647
36.800035,0.085017
36.819941,0.051294
36.840028,0.064506
36.859721,0.076253
36.879887,0.083771
36.900164,0.089822
36.920198,0.091736
36.940032,0.093125
36.960156,0.126354
36.980216,0.213178
37.000142,0.089998
37.020081,0.112579
37.040062,0.094403
37.059929,0.188799
37.079945,0.309759
37.099971,0.259065
37.119991,0.162853
37.140013,0.131767
37.159997,0.124888
37.180146,0.116105
37.199984,0.079979
37.220051,0.046330
37.240031,0.087674
37.259695,0.071583
37.280019,0.121589
37.300076,0.176774
37.320010,0.191612
37.340075,0.138333
37.360187,0.148202
37.380032,0.117815
37.400025,0.064687
37.420199,0.045344
37.440023,0.068851
37.459744,0.073283
37.480017,0.073743
37.500008,0.074078
37.520015,0.074291
37.540088,0.075551
37.560112,0.068792
37.580104,0.227804
37.600328,0.132705
37.620297,0.094949
37.640010,0.091343
37.659793,0.080908
37.680190,0.097024
37.700139,0.155262
37.720067,0.269265
37.740064,0.216936
37.760357,0.140276
37.780067,0.127987
37.800098,0.128568
37.820047,0.122875
37.840137,0.087459
37.859983,0.049438
37.879938,0.099549
37.900179,0.134849
37.920162,0.113964
37.940021,0.199408
37.960008,0.170257
37.980060,0.146539
38.000104,0.144513
38.020057,0.098251
38.040089,0.052521
38.060194,0.051116
38.080111,0.069682
38.100172,0.077276
38.120292,0.082830
38.140089,0.086091
38.159993,0.088978
38.180059,0.086751
38.200129,0.164228
38.220012,0.176332
38.240163,0.074047
38.260082,0.089924
38.280034,0.082876
38.300084,0.121161
38.320075,0.210640
38.340095,0.283303
38.360312,0.188126
38.380029,0.128353
38.400007,0.124568
38.420029,0.126185
38.440079,0.108980
38.460064,0.065739
38.479914,0.061575
38.500020,0.055141
38.520091,0.094507
38.540086,0.135100
38.560318,0.196449
38.580034,0.136964
38.599927,0.122464
38.619835,0.104824
38.640032,0.056164
38.660130,0.017449
38.680529,0.044405
38.700166,0.054638
38.719757,0.056200
38.740027,0.055882
38.760006,0.055591
38.780004,0.057721
38.799921,0.048864
38.820372,0.125328
38.840029,0.149237
38.860093,0.065255
38.879971,0.091652
38.900006,0.072688
38.920146,0.054549
38.939955,0.048757
38.960078,0.133904
38.979977,0.260002
39.000120,0.238492
39.019691,0.207035
39.039678,0.225923
39.059899,0.265332
39.079919,0.263136
39.099980,0.238076
39.119935,0.203750
39.139793,0.221124
39.159831,0.147708
39.179801,0.272368
39.199838,0.230153
39.220028,0.209188
39.239919,0.209147
39.259911,0.185601
39.279975,0.137137
39.299894,0.081820
39.319933,0.041297
39.339950,0.044174
39.359760,0.036202
39.380061,0.028046
39.399920,0.017514
39.419992,0.010626
39.439948,0.028555
39.459967,0.043187
39.479838,0.037550
39.499998,0.142726
39.520029,0.115674
39.539996,0.273702
39.560080,0.388632
39.579583,0.325362
39.599680,0.241113
39.619667,0.237878
39.639797,0.279353
39.660024,0.288798
39.680094,0.299359
39.699888,0.306761
39.720022,0.261331
39.739847,0.204062
39.759653,0.228304
39.779693,0.392753
39.799566,0.464073
39.819798,0.406718
39.839805,0.311704
39.859995,0.242008
39.879788,0.213206
39.899982,0.188700
39.919965,0.137669
39.939826,0.138934
39.959945,0.167315
39.979931,0.173625
40.000137,0.170687
40.019657,0.173605
40.039764,0.185013
40.060025,0.198074
40.080026,0.245597
40.099851,0.193346
40.120010,0.224095
40.139952,0.322015
40.159925,0.296737
40.179932,0.243750
40.199867,0.233870
40.219947,0.195138
40.239775,0.155229
40.259968,0.126344
40.279859,0.116321
40.299744,0.109369
40.320088,0.103738
40.339761,0.098869
40.359964,0.097883
40.379856,0.306800
40.399889,0.181534
40.420021,0.113034
40.440020,0.200623
40.459962,0.238914
40.480015,0.163519
40.499878,0.132632
40.519900,0.118854
40.539936,0.107953
40.560000,0.079424
40.579993,0.057242
40.599664,0.073937
40.619770,0.075927
40.639626,0.076349
40.659778,0.059056
40.679954,0.079168
40.699795,0.163259
40.719953,0.292770
40.740121,0.285029
40.760055,0.207783
40.780013,0.179441
40.799799,0.145963
40.819830,0.116172
40.839894,0.093820
40.859905,0.084323
40.879968,0.074618
40.899948,0.073204
40.919840,0.080836
40.939980,0.138333
40.959711,0.273112
40.979691,0.130756
40.999901,0.086745
41.019638,0.169468
41.039689,0.231436
41.059704,0.184718
41.079860,0.145989
41.099838,0.126495
41.119955,0.111503
41.139793,0.080521
41.159819,0.037169
41.179793,0.048068
41.199818,0.066180
41.219896,0.053346
41.239866,0.062693
41.259995,0.117574
41.279856,0.212236
41.299945,0.240854
41.319925,0.173363
41.339927,0.161693
41.359968,0.146843
41.379865,0.119020
41.399969,0.086938
41.419803,0.075151
41.439869,0.077987
41.459908,0.080455
41.479958,0.084610
41.499851,0.102112
41.520003,0.261744
41.539849,0.127583
41.559839,0.075680
41.579897,0.099585
41.599815,0.142031
41.619893,0.206101
41.639918,0.154268
41.659874,0.144387
41.679984,0.109084
41.699982,0.057618
41.719957,0.061991
41.740024,0.063388
41.760016,0.056942
41.780012,0.047151
41.799933,0.040584
41.820014,0.029731
41.839974,0.031956
41.860003,0.044525
41.879907,0.154486
41.899991,0.180173
41.919975,0.184483
41.940009,0.142624
41.959966,0.101366
41.979991,0.076875
42.000147,0.099604
42.019931,0.143842
42.040019,0.173779
42.059997,0.101074
42.079929,0.114234
42.099997,0.116956
42.119975,0.065218
42.140001,0.230386
42.160080,0.315703
42.179993,0.264217
42.199906,0.241602
42.219948,0.210488
42.240011,0.190503
42.259978,0.148717
42.279969,0.110423
42.299938,0.098712
42.319967,0.084826
42.339972,0.084434
42.359970,0.068950
42.379970,0.075788
42.400001,0.101102
42.420068,0.142194
42.439939,0.105649
42.459925,0.144049
42.479966,0.170400
42.499961,0.148444
42.519969,0.163477
42.539954,0.187056
42.559982,0.177683
42.580147,0.166075
42.600051,0.156969
42.620211,0.151773
42.639979,0.157024
42.659982,0.164850
42.680059,0.168677
42.699958,0.125857
42.720105,0.077525
42.739989,0.064819
42.760143,0.238853
42.779990,0.289722
42.799978,0.193099
42.820102,0.194143
42.840023,0.197887
42.860140,0.173382
42.880125,0.122323
42.900118,0.069124
42.920058,0.048201
42.939968,0.047145
42.959933,0.043092
42.979961,0.070596
43.000023,0.086891
43.020250,0.203128
43.040235,0.326016
43.060112,0.408673
43.080234,0.427872
43.100055,0.352543
43.120066,0.271883
43.140051,0.220465
43.160069,0.158942
43.180064,0.120767
43.199961,0.112536
43.220095,0.103691
43.240012,0.081951
43.259980,0.082444
43.279942,0.074911
43.299995,0.080173
43.320108,0.123992
43.340063,0.199056
43.360172,0.181433
43.380061,0.291511
43.400067,0.220785
43.420051,0.190993
43.440061,0.196155
43.459960,0.190107
43.479962,0.135832
43.500054,0.092977
43.519967,0.076301
43.540058,0.070938
43.560012,0.069037
43.580081,0.079720
43.600078,0.079819
43.620290,0.071773
43.640162,0.083956
43.660039,0.229530
43.679927,0.256866
43.699969,0.431972
43.720111,0.312951
43.740056,0.219708
43.759913,0.207054
43.779926,0.195396
43.799953,0.142226
43.820105,0.121470
43.840143,0.129955
43.860090,0.127887
43.880054,0.138371
43.900101,0.155591
43.919948,0.122117
43.940091,0.120320
43.960079,0.216197
43.979973,0.237300
44.000082,0.357436
44.020102,0.305716
44.040001,0.214461
44.059955,0.205423
44.079989,0.168863
44.100145,0.143974
44.120066,0.103838
44.139935,0.067419
44.159966,0.049313
44.180065,0.046590
44.200014,0.065955
44.220066,0.106425
44.240046,0.113590
44.260095,0.140015
44.280060,0.287865
44.300088,0.265195
44.320048,0.415423
44.340003,0.418388
44.359984,0.285548
44.380048,0.236322
44.399994,0.214743
44.420150,0.167404
44.439948,0.134407
44.460082,0.123732
44.479974,0.094775
44.500038,0.078242
44.520036,0.061570
44.540007,0.059835
44.559996,0.049307
44.580014,0.069836
44.600068,0.130288
44.620183,0.056512
44.640144,0.187238
44.660262,0.218615
44.679986,0.176276
44.699984,0.179843
44.720006,0.156192
44.739965,0.156074
44.759990,0.137407
44.779989,0.111946
44.800145,0.110971
44.819936,0.110280
44.840067,0.095659
44.860022,0.095715
44.880003,0.098357
44.900162,0.226228
44.920018,0.203786
44.940049,0.344761
44.960057,0.353080
44.979952,0.295133
45.000033,0.212224
45.019939,0.164141
45.039941,0.133731
45.059968,0.112342
45.080205,0.098461
45.099956,0.096148
45.120165,0.103982
45.139928,0.070865
45.160065,0.076867
45.180246,0.066433
45.199928,0.096208
45.220041,0.238958
45.240076,0.206378
45.259984,0.299571
45.279968,0.287578
45.300076,0.243319
45.320045,0.240697
45.339955,0.241938
45.359990,0.192066
45.380120,0.155994
45.399951,0.132179
45.420136,0.106065
45.440066,0.090612
45.460052,0.116511
45.479977,0.132641
45.499998,0.157117
45.519945,0.233681
45.540092,0.267941
45.560078,0.253696
45.580214,0.404628
45.600076,0.356402
45.620277,0.201915
45.640012,0.172381
45.659984,0.185802
45.679971,0.152104
45.699984,0.119097
45.720147,0.087978
45.739976,0.075562
45.759937,0.084689
45.780096,0.072198
45.800002,0.068378
45.820085,0.175616
45.840060,0.181079
45.860088,0.219805
45.880069,0.254305
45.900132,0.162164
45.920108,0.187541
45.939976,0.206149
45.960023,0.138244
45.980056,0.098047
45.999941,0.084236
46.019965,0.070132
46.040228,0.065384
46.060034,0.065896
46.079995,0.071839
46.100059,0.083785
46.120102,0.093800
46.140106,0.279427
46.159982,0.121629
46.179976,0.214294
46.199925,0.304469
46.220081,0.252677
46.240103,0.144205
46.260152,0.137300
46.279979,0.194611
46.300051,0.231237
46.320137,0.219296
46.340037,0.204472
46.360080,0.173554
46.380011,0.092771
46.399964,0.134607
46.420266,0.183426
46.439991,0.274352
46.460136,0.166716
46.479924,0.156079
46.500088,0.166995
46.519926,0.151653
46.540050,0.106504
46.559995,0.058917
46.580008,0.032282
46.600059,0.019509
46.620168,0.025453
46.640161,0.042255
46.659940,0.075424
46.680051,0.074597
46.700092,0.239400
46.719952,0.211601
46.739975,0.346116
46.759937,0.332881
46.780280,0.311985
46.800100,0.260261
46.820000,0.190129
46.840093,0.166150
46.859978,0.145346
46.879991,0.135088
46.900106,0.143702
46.920023,0.152087
46.940161,0.189730
46.960071,0.180054
46.980152,0.170781
47.000137,0.102311
47.020053,0.107000
47.040085,0.189550
47.060002,0.178892
47.080166,0.066268
47.099984,0.066770
47.119965,0.069949
47.140090,0.032033
47.160019,0.047651
47.180114,0.055443
47.200113,0.035741
47.220166,0.033344
47.239983,0.036550
47.260170,0.042624
47.279943,0.059738
47.299977,0.081090
47.320121,0.168952
47.339980,0.295822
47.360098,0.425312
47.379983,0.546683
47.400062,0.365008
47.420166,0.306244
47.440115,0.307357
47.459928,0.285005
47.480021,0.234218
47.500073,0.188827
47.520088,0.174508
47.539936,0.160986
47.559944,0.158597
47.579981,0.141674
47.600031,0.141362
47.620338,0.146287
47.640076,0.173033
47.660126,0.133307
47.680126,0.302273
47.700085,0.227967
47.720123,0.127263
47.740042,0.127660
47.760117,0.110024
47.780147,0.083103
47.800161,0.071988
47.820086,0.066641
47.840079,0.049629
47.860084,0.057176
47.879965,0.067317
47.900075,0.074063
47.920078,0.099770
47.939954,0.247883
47.960078,0.308269
47.980090,0.438153
48.000016,0.495114
48.019988,0.310233
48.039985,0.285727
48.060119,0.264755
48.080129,0.264691
48.100028,0.234505
48.120007,0.185055
48.139921,0.164438
48.160008,0.157523
48.180201,0.142604
48.199962,0.113003
48.220091,0.108851
48.240090,0.228323
48.259997,0.273572
48.279934,0.295665
48.300036,0.161291
48.319984,0.105134
48.340142,0.161746
48.359974,0.218003
48.379966,0.234228
48.400088,0.244995
48.420022,0.233826
48.440023,0.179450
48.459940,0.117288
48.480136,0.091542
48.500068,0.068718
48.520098,0.062314
48.540028,0.249736
48.560024,0.240168
48.580126,0.359766
48.599978,0.442554
48.620080,0.305673
48.640021,0.242142
48.660106,0.210012
48.680052,0.155390
48.700117,0.043669
48.719936,0.065950
48.740150,0.105091
48.760032,0.110819
48.780070,0.086453
48.800340,0.077744
48.820174,0.079474
48.840075,0.130048
48.859973,0.388647
48.880017,0.499542
48.899947,0.364677
48.919973,0.315506
48.939904,0.319023
48.960033,0.303832
48.979965,0.262588
49.000034,0.166618
49.020051,0.117373
49.040094,0.112058
49.059991,0.103246
49.079996,0.079731
49.099981,0.064918
49.119946,0.062705
49.140148,0.078815
49.159978,0.081330
49.180066,0.227970
49.200069,0.177689
49.220031,0.381012
49.240094,0.322337
49.260022,0.193614
49.279959,0.161418
49.300061,0.138465
49.319937,0.120948
49.340077,0.106361
49.360002,0.105043
49.380035,0.097860
49.399989,0.102449
49.420058,0.120875
49.439998,0.089632
49.460086,0.074535
49.480038,0.119891
49.499948,0.255701
49.520065,0.328294
49.539995,0.459232
49.560077,0.341363
49.579970,0.396796
49.599949,0.413493
49.620084,0.316453
49.640168,0.248287
49.659997,0.193673
49.680105,0.146489
49.699991,0.107864
49.719971,0.120274
49.739959,0.141571
49.759988,0.150247
49.779961,0.289287
49.800014,0.459912
49.819951,0.474200
49.839975,0.419859
49.860084,0.264648
49.879942,0.177852
49.899960,0.113040
49.920034,0.082496
49.939946,0.054665
49.959949,0.037495
49.980049,0.042405
49.999975,0.046782
50.020020,0.055348
50.039938,0.045655
50.059983,0.091297
50.080073,0.231467
50.099945,0.317048
50.119961,0.335322
50.139935,0.302556
50.159947,0.225640
50.179977,0.282140
50.199955,0.260466
50.220090,0.254422
50.240101,0.218253
50.259954,0.169250
50.280042,0.141843
50.299944,0.138417
50.320104,0.148480
50.339989,0.155082
50.359959,0.151682
50.379980,0.143233
50.400082,0.258057
50.420015,0.166994
50.439955,0.394478
50.459978,0.321559
50.479910,0.137739
50.500130,0.077036
50.520070,0.088625
50.540046,0.063785
50.559986,0.071557
50.579977,0.041808
50.600088,0.067952
50.620049,0.075376
50.640061,0.098205
50.660006,0.128969
50.680011,0.238754
50.699992,0.315582
50.720001,0.277593
50.739967,0.220044
50.759948,0.235236
50.779982,0.274065
50.800087,0.196133
50.820112,0.144523
50.839993,0.116433
50.859974,0.102700
50.879950,0.097277
50.899977,0.093895
50.919944,0.095227
50.939925,0.104177
50.959925,0.116563
50.979971,0.173391
50.999948,0.122748
51.019943,0.137201
51.039947,0.192779
51.059967,0.263684
51.079970,0.084727
51.099919,0.027123
51.119910,0.094590
51.139910,0.121883
51.159909,0.144673
51.179931,0.245403
51.199946,0.413443
51.219974,0.453970
51.239985,0.179838
51.259971,0.167327
51.279972,0.075232
51.300177,0.068421
51.319986,0.109505
51.340053,0.118866
51.359956,0.100531
51.379992,0.064630
51.399991,0.037386
51.419963,0.027743
51.439970,0.027792
51.459996,0.033092
51.480026,0.040910
51.499943,0.046196
51.520086,0.046046
51.540051,0.067039
51.560006,0.032973
51.580001,0.106128
51.599998,0.057226
51.620038,0.197882
51.640005,0.370199
51.659999,0.348677
51.680111,0.206948
51.700031,0.167853
51.720209,0.155299
51.740036,0.114789
51.760039,0.126398
51.779971,0.150130
51.800079,0.150814
51.820046,0.147056
51.840326,0.154685
51.860009,0.126856
51.879990,0.109777
51.900078,0.236786
51.920070,0.280384
51.939972,0.300798
51.959949,0.244973
51.980050,0.208240
52.000096,0.200416
52.019905,0.149100
52.040000,0.080418
52.060041,0.063562
52.080233,0.052584
52.100079,0.027702
52.119957,0.035039
52.139971,0.057326
52.160086,0.082136
52.180092,0.106211
52.200009,0.231333
52.220050,0.188672
52.240066,0.278236
52.260091,0.379105
52.279995,0.253960
52.299945,0.203516
52.320000,0.183701
52.340019,0.174083
52.359977,0.166806
52.379947,0.142050
52.399950,0.135871
52.419905,0.150094
52.440010,0.156452
52.459974,0.147653
52.479991,0.136063
52.500089,0.100901
52.519939,0.163221
52.539945,0.240225
52.560011,0.250043
52.580036,0.169151
52.599954,0.191627
52.620234,0.180800
52.639966,0.170289
52.659989,0.138386
52.680050,0.088862
52.700005,0.069009
52.719987,0.065343
52.740016,0.052675
52.760125,0.063305
52.780043,0.070316
52.800000,0.092084
52.819971,0.213957
52.840109,0.327757
52.860057,0.393988
52.880101,0.430965
52.900085,0.360243
52.919954,0.285373
52.939987,0.227098
52.959979,0.192216
52.979931,0.182360
52.999991,0.176010
53.019957,0.182497
53.039947,0.163259
53.059975,0.152435
53.079968,0.172756
53.099969,0.213670
53.119913,0.426243
53.139936,0.410284
53.159993,0.390362
53.179955,0.302725
53.199947,0.247690
53.220031,0.221411
53.240083,0.192742
53.259989,0.147221
53.280057,0.088414
53.300041,0.113605
53.319949,0.128522
53.339986,0.143773
53.360002,0.162657
53.379951,0.184349
53.399991,0.205013
53.420014,0.232730
53.440081,0.251065
53.459971,0.242345
53.479970,0.362157
53.499974,0.329485
53.519959,0.236852
53.539987,0.229451
53.560005,0.187279
53.579951,0.139348
53.600038,0.126241
53.620156,0.118312
53.640144,0.111702
53.660002,0.102201
53.679962,0.103687
53.700208,0.111522
53.720047,0.167621
53.740121,0.281581
53.760040,0.130850
53.780037,0.146702
53.800090,0.252920
53.820098,0.232867
53.840046,0.175864
53.860143,0.143917
53.879998,0.119725
53.900183,0.101895
53.919988,0.070261
53.939963,0.071934
53.960025,0.106799
53.979993,0.119284
54.000017,0.124596
54.020016,0.110860
54.040003,0.128462
54.059950,0.280242
54.079966,0.354850
54.099953,0.204856
54.119965,0.189643
54.139946,0.154641
54.160012,0.111833
54.179957,0.105352
54.199949,0.097993
54.220032,0.085596
54.240061,0.085057
54.259985,0.099724
54.280000,0.100699
54.300169,0.303597
54.320028,0.178290
54.340082,0.091796
54.360044,0.172756
54.379959,0.268561
54.399981,0.208100
54.420051,0.124606
54.440036,0.071342
54.459964,0.077973
54.479954,0.137411
54.499974,0.208537
54.520083,0.204582
54.540044,0.150031
54.560051,0.143525
54.579979,0.150131
54.599989,0.187437
54.620342,0.270122
54.640121,0.398139
54.660180,0.334650
54.680073,0.256404
54.700140,0.244227
54.719954,0.176271
54.740098,0.113161
54.759982,0.080421
54.780000,0.070035
54.800092,0.055039
54.820096,0.052873
54.839957,0.047287
54.860194,0.041691
54.879993,0.047551
54.899964,0.050297
54.919949,0.052041
54.939988,0.057810
54.960062,0.054792
54.980099,0.144049
55.000068,0.179920
55.019990,0.143549
55.039936,0.035843
55.059923,0.035372
55.079996,0.030391
55.099987,0.046049
55.119928,0.055815
55.140014,0.056698
55.159955,0.054383
55.179995,0.054285
55.200089,0.060921
55.220064,0.064202
55.240154,0.096165
55.259993,0.176958
55.279996,0.191231
55.300022,0.210558
55.319961,0.283276
55.339985,0.248525
55.359967,0.220456
55.380071,0.193034
55.399972,0.204899
55.420008,0.158863
55.439953,0.108550
55.460013,0.073077
55.479986,0.068087
55.500103,0.062489
55.520168,0.098883
55.540036,0.147779
55.560058,0.051057
55.579947,0.080226
55.599981,0.132431
55.620078,0.043000
55.640002,0.045577
55.660018,0.042440
55.680058,0.049593
55.700024,0.060653
55.719956,0.060707
55.739969,0.047138
55.759974,0.064701
55.780119,0.199572
55.799996,0.166406
55.819962,0.126728
55.840069,0.101902
55.860078,0.093663
55.879958,0.090508
