t,err_weighted
20.600289,0.135236
20.620129,0.148319
20.640133,0.166497
20.660162,0.218540
20.680011,0.131427
20.700142,0.240255
20.720115,0.245710
20.740024,0.231912
20.761163,0.202938
20.780248,0.129043
20.800202,0.052057
20.820986,0.071573
20.840056,0.084277
20.860081,0.104472
20.880158,0.121231
20.900024,0.130822
20.920022,0.133100
20.940286,0.137369
20.960181,0.137332
20.980031,0.131065
21.000123,0.134654
21.020191,0.151950
21.040028,0.211165
21.060024,0.307092
21.080038,0.201178
21.100031,0.106652
21.120061,0.112777
21.140050,0.106025
21.161253,0.074989
21.181326,0.036654
21.201474,0.020921
21.221508,0.022495
21.241557,0.024600
21.261506,0.021814
21.281565,0.030297
21.300250,0.093925
21.321308,0.181276
21.340136,0.122344
21.361175,0.066602
21.380138,0.068776
21.400078,0.072369
21.420068,0.033370
21.440128,0.070236
21.460074,0.104565
21.480075,0.121798
21.500072,0.117695
21.520035,0.109640
21.540042,0.106881
21.560040,0.116046
21.580048,0.125066
21.601024,0.246729
21.620048,0.161854
21.640276,0.157435
21.660080,0.195381
21.680081,0.106931
21.700119,0.105363
21.720080,0.080779
21.741002,0.021754
21.760118,0.046860
21.780152,0.077766
21.800109,0.106616
21.821247,0.112595
21.841514,0.150006
21.861439,0.199868
21.881540,0.202482
21.901506,0.099058
21.921536,0.091760
21.940137,0.087387
21.960266,0.068059
21.980092,0.045784
22.000085,0.041629
22.020081,0.041779
22.040175,0.056541
22.060117,0.180537
22.080143,0.064006
22.100082,0.026772
22.120080,0.024918
22.140073,0.019183
22.160074,0.012785
22.180074,0.011411
22.200070,0.009802
22.220076,0.006983
22.240074,0.004875
22.260178,0.005026
22.280077,0.005006
22.300072,0.006249
22.320066,0.008058
22.340193,0.017840
22.360173,0.032641
22.380055,0.076816
22.400106,0.109562
22.421091,0.098029
22.440180,0.131107
22.460944,0.155357
22.480088,0.178983
22.500096,0.156556
22.520097,0.114259
22.540093,0.072237
22.560086,0.050137
22.580101,0.031967
22.600096,0.019154
22.620054,0.008485
22.640063,0.032548
22.660043,0.038459
22.680044,0.161637
22.700050,0.130752
22.720046,0.085249
22.740040,0.087643
22.760083,0.100393
22.780143,0.058344
22.800104,0.061641
22.820112,0.102111
22.840129,0.118025
22.860111,0.123045
22.880102,0.117452
22.901273,0.114087
22.920171,0.110566
22.940094,0.114329
22.960093,0.122886
22.980176,0.197265
23.000101,0.173932
23.020084,0.172766
23.040074,0.203056
23.060086,0.102690
23.080093,0.109540
